week_start,source,skill,experience_count,experience_min_median,experience_min_min,experience_min_max
2026-06-22,topcv,Thiết Kế Mạch Điện Tử Cơ Bản,1,1.0,1.0,1.0
2026-06-22,topcv,Thiết Kế Phần Mềm,1,1.0,1.0,1.0
2026-06-22,topcv,Thiết Kế Điện,1,2.0,2.0,2.0
2026-06-22,topcv,Thiết kế UI/UX,1,3.0,3.0,3.0
2026-06-22,topcv,Thiết kế và làm việc với RESTful API,2,1.0,1.0,1.0
2026-06-22,topcv,Thuyết trình,2,1.0,1.0,1.0
2026-06-22,topcv,Thành Thạo Postgresql,1,2.0,2.0,2.0
2026-06-22,topcv,Thành thạo Oracle,1,2.0,2.0,2.0
2026-06-22,topcv,Thành thạo tin học văn phòng,1,1.0,1.0,1.0
2026-06-22,topcv,Thị trường tài chính,1,1.0,1.0,1.0
2026-06-22,topcv,Thực Hiện Test Case,2,0.0,0.0,0.0
2026-06-22,topcv,Time-management skills,2,4.0,4.0,4.0
2026-06-22,topcv,Tiếng Anh,1,3.0,3.0,3.0
2026-06-22,topcv,Tiếng Anh chuyên ngành,1,1.0,1.0,1.0
2026-06-22,topcv,Tiếng Anh thành thạo,1,0.0,0.0,0.0
2026-06-22,topcv,Tiếng Anh đọc hiểu,1,2.0,2.0,2.0
2026-06-22,topcv,Tiếng Hàn,1,1.0,1.0,1.0
2026-06-22,topcv,Tiếng Nhật N2,1,3.0,3.0,3.0
2026-06-22,topcv,Tokenization,1,2.0,2.0,2.0
2026-06-22,topcv,Triển khai AI Agent,1,2.0,2.0,2.0
2026-06-22,topcv,Triển khai phần mềm chuyển đổi số doanh nghiệp,1,2.0,2.0,2.0
2026-06-22,topcv,Tuân Thủ Pháp Luật,1,3.0,3.0,3.0
2026-06-22,topcv,TypeScript,6,2.0,0.0,3.0
2026-06-22,topcv,Tài chính số,2,5.0,5.0,5.0
2026-06-22,topcv,Tư duy chiến lược,1,3.0,3.0,3.0
2026-06-22,topcv,Tư duy logic,1,2.0,2.0,2.0
2026-06-22,topcv,Tư duy sử dụng AI (AI-First Mindset),2,1.0,1.0,1.0
2026-06-22,topcv,Tư vấn triển khai Odoo ERP,2,1.0,1.0,1.0
2026-06-22,topcv,Tư vấn triển khai Oracle EBS,2,1.0,1.0,1.0
2026-06-22,topcv,Tối ưu chỉ mục,1,2.0,2.0,2.0
2026-06-22,topcv,Tối ưu hiệu năng Website,1,3.0,3.0,3.0
2026-06-22,topcv,Tối ưu transaction processing,1,2.0,2.0,2.0
2026-06-22,topcv,Tổng Hợp Thông Tin,1,1.0,1.0,1.0
2026-06-22,topcv,UI/UX,1,4.0,4.0,4.0
2026-06-22,topcv,UI/UX responsive,1,5.0,5.0,5.0
2026-06-22,topcv,Ui5/Fiori,2,4.0,4.0,4.0
2026-06-22,topcv,UmiJS,1,3.0,3.0,3.0
2026-06-22,topcv,Unity,1,3.0,3.0,3.0
2026-06-22,topcv,Unity Engine (game Development),1,2.0,2.0,2.0
2026-06-22,topcv,Vector Database,2,0.0,0.0,0.0
2026-06-22,topcv,Version Control (git),1,2.0,2.0,2.0
2026-06-22,topcv,Viết Code,2,3.0,3.0,3.0
2026-06-22,topcv,Viết Nội Dung,1,0.0,0.0,0.0
2026-06-22,topcv,Viết Testcase,2,0.0,0.0,0.0
2026-06-22,topcv,Viết Tài Liệu Kỹ Thuật,1,0.0,0.0,0.0
2026-06-22,topcv,Vn,1,1.0,1.0,1.0
2026-06-22,topcv,Vue,7,5.0,0.0,6.0
2026-06-22,topcv,Vue.js,1,5.0,5.0,5.0
2026-06-22,topcv,Vận Hành Máy Phay Cnc,1,1.0,1.0,1.0
2026-06-22,topcv,Vận hành CNC trong ngành trang sức/khuôn mẫu/chi tiết nhỏ,1,2.0,2.0,2.0
2026-06-22,topcv,Waterfall,1,2.0,2.0,2.0
2026-06-22,topcv,Waterfall),1,2.0,2.0,2.0
2026-06-22,topcv,Waterfall.,1,4.0,4.0,4.0
2026-06-22,topcv,Websocket,2,0.0,0.0,0.0
2026-06-22,topcv,WinForms,2,1.0,1.0,1.0
2026-06-22,topcv,Windows,3,2.0,1.0,2.0
2026-06-22,topcv,Wordpress,2,4.0,3.0,5.0
2026-06-22,topcv,Worker Services,1,0.0,0.0,0.0
2026-06-22,topcv,XML/XSD,1,3.0,3.0,3.0
2026-06-22,topcv,XSLT,1,3.0,3.0,3.0
2026-06-22,topcv,Xây Dựng Mối Quan Hệ Khách Hàng,1,4.0,4.0,4.0
2026-06-22,topcv,Xây Dựng Quan Hệ,2,5.0,5.0,5.0
2026-06-22,topcv,Xây Dựng Và Triển Khai Hệ Thống,1,2.0,2.0,2.0
2026-06-22,topcv,Xử lý sự cố phần cứng/phần mềm,1,1.0,1.0,1.0
2026-06-22,topcv,Xử lý vấn đề,1,4.0,4.0,4.0
2026-06-22,topcv,analytical,2,4.0,4.0,4.0
2026-06-22,topcv,ant Design,1,3.0,3.0,3.0
2026-06-22,topcv,azure,1,3.0,3.0,3.0
2026-06-22,topcv,babel,1,3.0,3.0,3.0
2026-06-22,topcv,business analysis,2,1.0,1.0,1.0
2026-06-22,topcv,chứng chỉ ITPP,1,1.0,1.0,1.0
2026-06-22,topcv,có trách nhiệm,1,1.0,1.0,1.0
2026-06-22,topcv,công cụ test,1,5.0,5.0,5.0
2026-06-22,topcv,công ty thiết kế - thi công,1,2.0,2.0,2.0
2026-06-22,topcv,dashboard development,1,5.0,5.0,5.0
2026-06-22,topcv,data architecture,1,5.0,5.0,5.0
2026-06-22,topcv,data governance,1,5.0,5.0,5.0
2026-06-22,topcv,dịch nói,1,1.0,1.0,1.0
2026-06-22,topcv,dịch viết,1,1.0,1.0,1.0
2026-06-22,topcv,full-stack web development,1,1.0,1.0,1.0
2026-06-22,topcv,giám sát hiệu năng mạng,1,2.0,2.0,2.0
2026-06-22,topcv,grafana,1,1.0,1.0,1.0
2026-06-22,topcv,gỗ,1,5.0,5.0,5.0
2026-06-22,topcv,hiểu biết quy trình phát triển sản phẩm phần mềm,1,4.0,4.0,4.0
2026-06-22,topcv,host meeting,1,1.0,1.0,1.0
2026-06-22,topcv,iOS,4,2.0,2.0,5.0
2026-06-22,topcv,kafka,1,0.0,0.0,0.0
2026-06-22,topcv,kinh nghiệm nội ngoại thất Interior,1,2.0,2.0,2.0
2026-06-22,topcv,kỹ năng phân tích,1,1.0,1.0,1.0
2026-06-22,topcv,làm việc nhóm,1,2.0,2.0,2.0
2026-06-22,topcv,lên kế hoạch,1,1.0,1.0,1.0
2026-06-22,topcv,mobile app,1,2.0,2.0,2.0
2026-06-22,topcv,mô hình Agile/Scrum,1,4.0,4.0,4.0
2026-06-22,topcv,mạng WAN truyền thống,1,2.0,2.0,2.0
2026-06-22,topcv,nhà thầu tổng,1,2.0,2.0,2.0
2026-06-22,topcv,phân tích yêu cầu,2,0.0,0.0,0.0
2026-06-22,topcv,phần mềm,2,1.5,1.0,2.0
2026-06-22,topcv,phần mềm kế toán,1,3.0,3.0,3.0
2026-06-22,topcv,phối hợp nhóm Business,1,4.0,4.0,4.0
2026-06-22,topcv,project documentation,2,1.0,1.0,1.0
2026-06-22,topcv,quy trình tender,1,2.0,2.0,2.0
2026-06-22,topcv,quản lý nhà xưởng,1,2.0,2.0,2.0
2026-06-22,topcv,quản lý thầu phụ,1,2.0,2.0,2.0
2026-06-22,topcv,rate limiting,1,1.0,1.0,1.0
2026-06-22,topcv,reactnative,1,2.0,2.0,2.0
2026-06-22,topcv,review code,1,0.0,0.0,0.0
2026-06-22,topcv,review thuật ngữ CNTT,1,1.0,1.0,1.0
2026-06-22,topcv,sử dụng thiết bị Firewall,1,2.0,2.0,2.0
2026-06-22,topcv,teamlead,2,1.0,1.0,1.0
2026-06-22,topcv,test,1,1.0,1.0,1.0
2026-06-22,topcv,testing API,1,1.0,1.0,1.0
2026-06-22,topcv,thi công,1,2.0,2.0,2.0
2026-06-22,topcv,thiết bị văn phòng,1,1.0,1.0,1.0
2026-06-22,topcv,thuế,1,3.0,3.0,3.0
2026-06-22,topcv,thành thạo Jira,1,4.0,4.0,4.0
2026-06-22,topcv,thúc đẩy tiến độ công việc,1,4.0,4.0,4.0
2026-06-22,topcv,trang trí cảnh quan,1,2.0,2.0,2.0
2026-06-22,topcv,translating/interpreting,2,1.0,1.0,1.0
2026-06-22,topcv,tạo report,1,1.0,1.0,1.0
2026-06-22,topcv,tự động hóa,1,2.0,2.0,2.0
2026-06-22,topcv,vault,1,1.0,1.0,1.0
2026-06-22,topcv,vòng đời phát triển sản phẩm,1,1.0,1.0,1.0
2026-06-22,topcv,vận hành hệ thống mạng CORE,1,2.0,2.0,2.0
2026-06-22,topcv,vận hành hệ thống mạng SDN,1,2.0,2.0,2.0
2026-06-22,topcv,web,1,2.0,2.0,2.0
2026-06-22,topcv,webpack,1,3.0,3.0,3.0
2026-06-22,topcv,Âm Thanh Trong Video,1,1.0,1.0,1.0
2026-06-22,topcv,Điều phối,1,4.0,4.0,4.0
2026-06-22,topcv,Điều phối nhiều bên liên quan,1,4.0,4.0,4.0
2026-06-22,topcv,Đàm phán B2B,1,1.0,1.0,1.0
2026-06-22,topcv,Đọc Hiểu Bản Vẽ Kỹ Thuật,1,1.0,1.0,1.0
2026-06-22,topcv,Đọc Hiểu Bản Vẽ Kỹ Thuật Điện,1,2.0,2.0,2.0
2026-06-22,topcv,Đọc Hiểu Tài Liệu Kỹ Thuật Tiếng Anh,2,1.0,1.0,1.0
2026-06-22,topcv,Đọc hiểu bản vẽ,1,2.0,2.0,2.0
2026-06-22,topcv,Đọc hiểu bản vẽ 2D/3D,1,2.0,2.0,2.0
2026-06-22,topcv,Ưu tiên ứng viên sinh sống gần công ty,1,1.0,1.0,1.0
2026-06-29,itviec,.NET,8,3.0,1.0,10.0
2026-06-29,itviec,.Net Core,1,5.0,5.0,5.0
2026-06-29,itviec,AI,22,3.0,0.0,8.0
2026-06-29,itviec,API,8,2.0,0.0,8.0
2026-06-29,itviec,ASP.NET,1,5.0,5.0,5.0
2026-06-29,itviec,AUTOSAR,1,5.0,5.0,5.0
2026-06-29,itviec,AWS,41,4.0,1.0,12.0
2026-06-29,itviec,Adobe Photoshop,1,0.0,0.0,0.0
2026-06-29,itviec,Agile,13,3.0,0.0,10.0
2026-06-29,itviec,Android,4,6.5,0.0,8.0
2026-06-29,itviec,Angular,5,5.0,3.0,7.0
2026-06-29,itviec,Application Security,1,2.0,2.0,2.0
2026-06-29,itviec,Automation Test,5,5.0,0.0,5.0
2026-06-29,itviec,Axure,1,2.0,2.0,2.0
2026-06-29,itviec,Azure,30,3.0,1.0,12.0
2026-06-29,itviec,Bash Shell,2,3.0,3.0,3.0
2026-06-29,itviec,Business Analysis,8,2.0,1.0,3.0
2026-06-29,itviec,Business Intelligence,1,2.0,2.0,2.0
2026-06-29,itviec,C language,3,5.0,1.0,8.0
2026-06-29,itviec,C#,5,5.0,1.0,5.0
2026-06-29,itviec,C++,4,4.0,1.0,8.0
2026-06-29,itviec,CI/CD,16,3.0,2.0,8.0
2026-06-29,itviec,CSS,3,1.0,0.0,1.0
2026-06-29,itviec,CSS 3,2,4.0,1.0,7.0
2026-06-29,itviec,Change Management,1,3.0,3.0,3.0
2026-06-29,itviec,Cloud,12,3.0,2.0,12.0
2026-06-29,itviec,Cloud Security,3,3.0,2.0,5.0
2026-06-29,itviec,CloudFormation,1,3.0,3.0,3.0
2026-06-29,itviec,CompTIA Security+,2,2.0,2.0,2.0
2026-06-29,itviec,Computer Vision,1,3.0,3.0,3.0
2026-06-29,itviec,Cucumber,1,5.0,5.0,5.0
2026-06-29,itviec,Cybersecurity,4,2.5,2.0,5.0
2026-06-29,itviec,Data Analysis,5,2.0,1.0,3.0
2026-06-29,itviec,Data Engineer,4,5.0,3.0,7.0
2026-06-29,itviec,Data Lineage,1,5.0,5.0,5.0
2026-06-29,itviec,Data Privacy / Compliance,1,5.0,5.0,5.0
2026-06-29,itviec,Data Warehousing,3,1.0,1.0,3.0
2026-06-29,itviec,Data modeling,3,2.0,2.0,3.0
2026-06-29,itviec,Data-driven,1,10.0,10.0,10.0
2026-06-29,itviec,Database,3,5.0,3.0,8.0
2026-06-29,itviec,Design,1,0.0,0.0,0.0
2026-06-29,itviec,DevOps,29,3.0,1.0,8.0
2026-06-29,itviec,DevSecOps,2,3.5,2.0,5.0
2026-06-29,itviec,Django,1,5.0,5.0,5.0
2026-06-29,itviec,Docker,37,3.0,1.0,8.0
2026-06-29,itviec,Domain-Driven Design,1,7.0,7.0,7.0
2026-06-29,itviec,EDR,2,3.0,3.0,3.0
2026-06-29,itviec,ERP,2,4.5,1.0,8.0
2026-06-29,itviec,ETL,1,3.0,3.0,3.0
2026-06-29,itviec,Embedded,3,3.0,1.0,5.0
2026-06-29,itviec,Embedded C,1,3.0,3.0,3.0
2026-06-29,itviec,English,23,3.0,0.0,12.0
2026-06-29,itviec,Enterprise Architecture,2,8.0,4.0,12.0
2026-06-29,itviec,ExpressJS,1,1.0,1.0,1.0
2026-06-29,itviec,FastAPI,2,4.0,3.0,5.0
2026-06-29,itviec,Figma,1,2.0,2.0,2.0
2026-06-29,itviec,Firewall,1,2.0,2.0,2.0
2026-06-29,itviec,Flutter,1,1.0,1.0,1.0
2026-06-29,itviec,Fresher Accepted,2,0.5,0.0,1.0
2026-06-29,itviec,Fullstack,1,1.0,1.0,1.0
2026-06-29,itviec,GCP,19,4.0,1.0,12.0
2026-06-29,itviec,Games,1,4.0,4.0,4.0
2026-06-29,itviec,Generative AI,9,5.0,0.0,7.0
2026-06-29,itviec,Git,3,1.0,1.0,8.0
2026-06-29,itviec,Go,13,3.0,1.0,6.0
2026-06-29,itviec,Governance,1,3.0,3.0,3.0
2026-06-29,itviec,Grafana,1,5.0,5.0,5.0
2026-06-29,itviec,GraphQL,1,7.0,7.0,7.0
2026-06-29,itviec,HTML,4,1.0,0.0,2.0
2026-06-29,itviec,HTML5,3,2.0,1.0,7.0
2026-06-29,itviec,Hibernate,1,3.0,3.0,3.0
2026-06-29,itviec,IDS/IPS,2,3.0,3.0,3.0
2026-06-29,itviec,ISO 27001,3,2.0,2.0,3.0
2026-06-29,itviec,Internship Accepted,6,0.0,0.0,0.0
2026-06-29,itviec,JSON,1,5.0,5.0,5.0
2026-06-29,itviec,JUnit,1,5.0,5.0,5.0
2026-06-29,itviec,Japanese,1,3.0,3.0,3.0
2026-06-29,itviec,Java,23,4.0,0.0,8.0
2026-06-29,itviec,JavaScript,17,3.0,1.0,8.0
2026-06-29,itviec,Jira,8,3.5,2.0,10.0
2026-06-29,itviec,Kafka,3,3.0,1.0,5.0
2026-06-29,itviec,Kotlin,2,3.0,0.0,6.0
2026-06-29,itviec,Kubernetes,36,3.5,2.0,7.0
2026-06-29,itviec,LLM,12,4.0,3.0,7.0
2026-06-29,itviec,Laravel,2,3.0,3.0,3.0
2026-06-29,itviec,Leadership,3,6.0,5.0,8.0
2026-06-29,itviec,Less,1,4.0,4.0,4.0
2026-06-29,itviec,Linux,6,3.0,1.0,8.0
2026-06-29,itviec,MLOps,4,6.0,3.0,7.0
2026-06-29,itviec,Machine Learning,8,5.0,3.0,7.0
2026-06-29,itviec,Microservices,4,4.5,3.0,7.0
2026-06-29,itviec,Microservices Architecture,2,1.0,1.0,1.0
2026-06-29,itviec,Mobile Apps,1,0.0,0.0,0.0
2026-06-29,itviec,Mockups,1,1.0,1.0,1.0
2026-06-29,itviec,MongoDB,9,5.0,1.0,7.0
2026-06-29,itviec,MySQL,16,4.0,1.0,7.0
2026-06-29,itviec,NLP,4,4.5,4.0,5.0
2026-06-29,itviec,NextJS,3,3.0,2.0,3.0
2026-06-29,itviec,NoSQL,1,3.0,3.0,3.0
2026-06-29,itviec,Node.js,9,3.0,1.0,10.0
2026-06-29,itviec,OOP,1,0.0,0.0,0.0
2026-06-29,itviec,OWASP,1,5.0,5.0,5.0
2026-06-29,itviec,Odoo,1,8.0,8.0,8.0
2026-06-29,itviec,Oracle,3,8.0,3.0,8.0
2026-06-29,itviec,OutSystems,1,5.0,5.0,5.0
2026-06-29,itviec,PHP,5,3.0,1.0,3.0
2026-06-29,itviec,Pandas,1,5.0,5.0,5.0
2026-06-29,itviec,Pentest,3,2.0,2.0,2.0
2026-06-29,itviec,Playwright,1,5.0,5.0,5.0
2026-06-29,itviec,PostgreSQL,15,5.0,1.0,8.0
2026-06-29,itviec,Postman,1,0.0,0.0,0.0
2026-06-29,itviec,Power BI,5,2.0,1.0,3.0
2026-06-29,itviec,PowerShell,5,3.0,2.0,3.0
2026-06-29,itviec,Predictive Analytics,1,5.0,5.0,5.0
2026-06-29,itviec,Product Management,1,3.0,3.0,3.0
2026-06-29,itviec,Product Owner,1,2.0,2.0,2.0
2026-06-29,itviec,Project Management,10,3.0,0.0,10.0
2026-06-29,itviec,Prompt Engineering,2,0.5,0.0,1.0
2026-06-29,itviec,PyTorch,2,4.5,4.0,5.0
2026-06-29,itviec,Python,49,3.0,0.0,8.0
2026-06-29,itviec,QA,11,5.0,0.0,8.0
2026-06-29,itviec,QA QC,9,5.0,0.0,8.0
2026-06-29,itviec,RTOS,1,1.0,1.0,1.0
2026-06-29,itviec,React,14,3.5,1.0,10.0
2026-06-29,itviec,React Native,1,7.0,7.0,7.0
2026-06-29,itviec,Redis,10,4.5,1.0,7.0
2026-06-29,itviec,Redux,1,7.0,7.0,7.0
2026-06-29,itviec,Risk & Compliance,1,3.0,3.0,3.0
2026-06-29,itviec,Risk Management,1,3.0,3.0,3.0
2026-06-29,itviec,SAP,1,8.0,8.0,8.0
2026-06-29,itviec,SIEM,4,2.5,2.0,3.0
2026-06-29,itviec,SOAR,1,2.0,2.0,2.0
2026-06-29,itviec,SQL,35,3.0,0.0,8.0
2026-06-29,itviec,SRS,1,3.0,3.0,3.0
2026-06-29,itviec,Scala,1,7.0,7.0,7.0
2026-06-29,itviec,Scrum,8,3.0,2.0,10.0
2026-06-29,itviec,Security,9,2.0,2.0,3.0
2026-06-29,itviec,Security Awareness Training,1,3.0,3.0,3.0
2026-06-29,itviec,Selenium,1,5.0,5.0,5.0
2026-06-29,itviec,Software Architecture,4,4.5,2.0,5.0
2026-06-29,itviec,Solution Architecture,2,9.5,7.0,12.0
2026-06-29,itviec,Spring,4,5.0,3.0,6.0
2026-06-29,itviec,Spring Boot,5,3.0,1.0,6.0
2026-06-29,itviec,Stakeholder management,2,11.0,10.0,12.0
2026-06-29,itviec,Swift,2,4.5,3.0,6.0
2026-06-29,itviec,System Admin,2,3.5,3.0,4.0
2026-06-29,itviec,System Architecture,3,7.0,4.0,8.0
2026-06-29,itviec,T-SQL,1,1.0,1.0,1.0
2026-06-29,itviec,Team Management,6,4.0,2.0,8.0
2026-06-29,itviec,TensorFlow,1,4.0,4.0,4.0
2026-06-29,itviec,Terraform,6,3.0,2.0,5.0
2026-06-29,itviec,Tester,9,5.0,0.0,8.0
2026-06-29,itviec,Trello,1,2.0,2.0,2.0
2026-06-29,itviec,TypeScript,12,3.0,1.0,7.0
2026-06-29,itviec,Unit test,1,5.0,5.0,5.0
2026-06-29,itviec,Unix,1,5.0,5.0,5.0
2026-06-29,itviec,User story,2,2.5,2.0,3.0
2026-06-29,itviec,VMware,1,3.0,3.0,3.0
2026-06-29,itviec,Vue,2,5.5,5.0,6.0
2026-06-29,itviec,VueJS,1,5.0,5.0,5.0
2026-06-29,itviec,Windows,1,2.0,2.0,2.0
2026-06-29,itviec,Windows Server,1,3.0,3.0,3.0
2026-06-29,itviec,Wordpress,1,1.0,1.0,1.0
2026-06-29,itviec,iOS,3,7.0,6.0,8.0
2026-06-29,topcv,(unknown),37,2.0,0.0,5.0
2026-06-29,topcv,...),1,0.0,0.0,0.0
2026-06-29,topcv,.NET,18,1.0,0.0,5.0
2026-06-29,topcv,.net (c#),1,1.0,1.0,1.0
2026-06-29,topcv,.net core,1,2.0,2.0,2.0
2026-06-29,topcv,A B Testing,1,1.0,1.0,1.0
2026-06-29,topcv,AI Agent,1,2.0,2.0,2.0
2026-06-29,topcv,AI BA,1,2.0,2.0,2.0
2026-06-29,topcv,AI Product,1,2.0,2.0,2.0
2026-06-29,topcv,AI tooling,1,1.0,1.0,1.0
2026-06-29,topcv,AI-based solutions,1,3.0,3.0,3.0
2026-06-29,topcv,AI/Computer Vision,1,3.0,3.0,3.0
2026-06-29,topcv,API,4,2.0,2.0,5.0
2026-06-29,topcv,API Testing,2,1.0,0.0,2.0
2026-06-29,topcv,API design and data access patterns,1,6.0,6.0,6.0
2026-06-29,topcv,API/basic technical flow,1,2.0,2.0,2.0
2026-06-29,topcv,ASP. Net,1,0.0,0.0,0.0
2026-06-29,topcv,ASP.NET,1,1.0,1.0,1.0
2026-06-29,topcv,ASP.NET MVC,1,2.0,2.0,2.0
2026-06-29,topcv,AWS,10,2.5,0.0,10.0
2026-06-29,topcv,Ability to manage complexity and cross-system dependencies,1,3.0,3.0,3.0
2026-06-29,topcv,Account strategy development,1,4.0,4.0,4.0
2026-06-29,topcv,Ads Monetization,1,2.0,2.0,2.0
2026-06-29,topcv,Ads monetization optimizer,1,2.0,2.0,2.0
2026-06-29,topcv,Agile,3,3.0,1.0,3.0
2026-06-29,topcv,Agile/Scrum,4,2.5,1.0,3.0
2026-06-29,topcv,Agile/Scrum Delivery,1,3.0,3.0,3.0
2026-06-29,topcv,Am hiểu công nghệ thông tin,1,1.0,1.0,1.0
2026-06-29,topcv,Amplitude),1,1.0,1.0,1.0
2026-06-29,topcv,An Ninh Mạng,1,2.0,2.0,2.0
2026-06-29,topcv,Analysis,2,3.0,3.0,3.0
2026-06-29,topcv,Analytical Skills,1,0.0,0.0,0.0
2026-06-29,topcv,Android,8,2.0,0.0,3.0
2026-06-29,topcv,Android),3,2.0,1.0,2.0
2026-06-29,topcv,Angular,6,3.0,0.0,3.0
2026-06-29,topcv,Api Integrations,1,6.0,6.0,6.0
2026-06-29,topcv,App monetization,1,2.0,2.0,2.0
2026-06-29,topcv,Asp.net Core,1,2.0,2.0,2.0
2026-06-29,topcv,Asset Management (importing,1,2.0,2.0,2.0
2026-06-29,topcv,Authentication,3,2.0,2.0,5.0
2026-06-29,topcv,Automation Test,2,2.0,2.0,2.0
2026-06-29,topcv,Automation Testing,2,1.0,0.0,2.0
2026-06-29,topcv,Automation testing on web-based/mobile/API/desktop applications,1,1.0,1.0,1.0
2026-06-29,topcv,Azure,2,4.5,3.0,6.0
2026-06-29,topcv,BI,2,1.0,1.0,1.0
2026-06-29,topcv,Backend,3,2.0,2.0,5.0
2026-06-29,topcv,Banking,2,3.0,3.0,3.0
2026-06-29,topcv,Bootstrap,1,2.0,2.0,2.0
2026-06-29,topcv,Budget Management,1,3.0,3.0,3.0
2026-06-29,topcv,Business Analyst,3,3.0,2.0,3.0
2026-06-29,topcv,Business acumen,1,4.0,4.0,4.0
2026-06-29,topcv,Bảo Hiểm,1,3.0,3.0,3.0
2026-06-29,topcv,Bảo Trì Máy Tiện,1,2.0,2.0,2.0
2026-06-29,topcv,C#,23,1.0,0.0,4.0
2026-06-29,topcv,C# Programming (unity),1,2.0,2.0,2.0
2026-06-29,topcv,C++,2,0.5,0.0,1.0
2026-06-29,topcv,C/C++,1,2.0,2.0,2.0
2026-06-29,topcv,CCBA,1,2.0,2.0,2.0
2026-06-29,topcv,CCTV systems,1,2.0,2.0,2.0
2026-06-29,topcv,CI/CD,2,1.5,1.0,2.0
2026-06-29,topcv,CI/CD pipelines,1,1.0,1.0,1.0
2026-06-29,topcv,COBOL,1,3.0,3.0,3.0
2026-06-29,topcv,CPT),1,6.0,6.0,6.0
2026-06-29,topcv,CRM,2,2.5,2.0,3.0
2026-06-29,topcv,CSS,4,1.5,0.0,2.0
2026-06-29,topcv,Change Management,1,3.0,3.0,3.0
2026-06-29,topcv,Chatbot,1,2.0,2.0,2.0
2026-06-29,topcv,Chụp Ảnh,1,3.0,3.0,3.0
2026-06-29,topcv,Clear communication,1,3.0,3.0,3.0
2026-06-29,topcv,Cloud Services,1,2.0,2.0,2.0
2026-06-29,topcv,Cloud platforms (AWS),1,1.0,1.0,1.0
2026-06-29,topcv,Cloud solutions,1,4.0,4.0,4.0
2026-06-29,topcv,Cloud-native databases (Azure SQL),1,6.0,6.0,6.0
2026-06-29,topcv,Collections),1,4.0,4.0,4.0
2026-06-29,topcv,Communication,6,2.5,1.0,3.0
2026-06-29,topcv,Communication Skills (written And Verbal),1,0.0,0.0,0.0
2026-06-29,topcv,Competitive Analysis,1,1.0,1.0,1.0
2026-06-29,topcv,Control printer and copier,2,1.0,1.0,1.0
2026-06-29,topcv,Coordinator,1,1.0,1.0,1.0
2026-06-29,topcv,Cost Awareness,1,3.0,3.0,3.0
2026-06-29,topcv,Customer Experience,1,2.0,2.0,2.0
2026-06-29,topcv,Customer Relationship Management,1,4.0,4.0,4.0
2026-06-29,topcv,Cutting,2,1.0,1.0,1.0
2026-06-29,topcv,Cơ Sở Dữ Liệu,1,0.0,0.0,0.0
2026-06-29,topcv,Cấu Trúc Dữ Liệu Và Giải Thuật,1,0.0,0.0,0.0
2026-06-29,topcv,DB2,2,4.0,3.0,5.0
2026-06-29,topcv,DHCP,1,1.0,1.0,1.0
2026-06-29,topcv,DNS,1,1.0,1.0,1.0
2026-06-29,topcv,Data Analysis,2,2.0,1.0,3.0
2026-06-29,topcv,Data governance and compliance,1,6.0,6.0,6.0
2026-06-29,topcv,Database,3,2.0,1.0,2.0
2026-06-29,topcv,Database Performance Tuning,1,5.0,5.0,5.0
2026-06-29,topcv,Databases (sql,1,4.0,4.0,4.0
2026-06-29,topcv,Design Pattern,2,0.5,0.0,1.0
2026-06-29,topcv,DevOps,9,4.0,1.0,10.0
2026-06-29,topcv,DevSecOps,1,1.0,1.0,1.0
2026-06-29,topcv,Distributed Systems,1,2.0,2.0,2.0
2026-06-29,topcv,Distributed microservice systems,1,1.0,1.0,1.0
2026-06-29,topcv,Django),1,1.0,1.0,1.0
2026-06-29,topcv,Docker,17,2.0,0.0,5.0
2026-06-29,topcv,Documentation,2,3.0,3.0,3.0
2026-06-29,topcv,EDI,1,6.0,6.0,6.0
2026-06-29,topcv,ERP,4,2.0,1.0,3.0
2026-06-29,topcv,ETL design and migration using SSIS,1,6.0,6.0,6.0
2026-06-29,topcv,Electron.js,1,1.0,1.0,1.0
2026-06-29,topcv,English,1,3.0,3.0,3.0
2026-06-29,topcv,English Communication,2,2.0,1.0,3.0
2026-06-29,topcv,Entity Framework Code-First schema design,1,6.0,6.0,6.0
2026-06-29,topcv,Erp),1,2.0,2.0,2.0
2026-06-29,topcv,Excel,1,3.0,3.0,3.0
2026-06-29,topcv,Experience in banking,1,3.0,3.0,3.0
2026-06-29,topcv,Experience in fintech,1,3.0,3.0,3.0
2026-06-29,topcv,Experience in regulated environments,1,3.0,3.0,3.0
2026-06-29,topcv,FHIR,1,6.0,6.0,6.0
2026-06-29,topcv,FHIR data models,1,6.0,6.0,6.0
2026-06-29,topcv,Figma,2,3.0,3.0,3.0
2026-06-29,topcv,Finance,2,3.0,3.0,3.0
2026-06-29,topcv,Firebase,1,1.0,1.0,1.0
2026-06-29,topcv,Firewall,1,1.0,1.0,1.0
2026-06-29,topcv,Fix bug,1,2.0,2.0,2.0
2026-06-29,topcv,Flowchart/BPMN/System Flow,1,2.0,2.0,2.0
2026-06-29,topcv,Fluent English,1,5.0,5.0,5.0
2026-06-29,topcv,Fluent Japanese,1,5.0,5.0,5.0
2026-06-29,topcv,Flutter,2,3.0,3.0,3.0
2026-06-29,topcv,GCP,2,3.5,2.0,5.0
2026-06-29,topcv,GRAPHQL,1,1.0,1.0,1.0
2026-06-29,topcv,Game Design (puzzle & Casual),1,2.0,2.0,2.0
2026-06-29,topcv,Giao tiếp,9,2.0,0.0,10.0
